id,name,duration,artist_id,artist_name,album_id,album_name,releasedate,lang,vocalinstrumental,gender,acousticelectric,speed,genres,instruments,vartags,rate_downloads_total,rate_listened_total,playlisted,favorited,likes,dislikes,avgnote,duration_log_scaled,rate_downloads_total_log_scaled,rate_listened_total_log_scaled,likes_log_scaled,dislikes_log_scaled,playlisted_scaled,favorited_scaled,avgnote_scaled
1131489,Nobody Sleep,139,337503,Paolo Pavan,135655,THE SWING OF THINGS,2014-06-12,,instrumental,neutral,,medium,"jazz, funk","piano, saxophone",pianoinstrumental,20876,433029,163,82,2,0,8.0,-1.6048171027499119,-0.4629741968241089,0.03661939125927233,-0.3678847676932192,-0.59732943765587,-0.6454246420596155,-0.626354181603929,0.20948032766132743
1131490,Uolz,446,337503,Paolo Pavan,135655,THE SWING OF THINGS,2014-06-12,,instrumental,neutral,electric,medium,"jazz, funk","drums, strings",pianoinstrumental,10379,800290,122,66,1,0,8.0,2.2604917198593486,-0.9911183552966134,0.6684889823745976,-0.6853974707187045,-0.59732943765587,-0.6749889066582367,-0.6428443836867176,0.20948032766132743
1131492,Do It,423,337503,Paolo Pavan,135655,THE SWING OF THINGS,2014-06-12,,instrumental,neutral,electric,medium,"jazz, funk","drums, wind",pianoinstrumental,37548,999063,179,100,1,0,8.6667,2.0846086697035475,-0.019307234267012995,0.8967262483000918,-0.6853974707187045,-0.59732943765587,-0.6338873680699095,-0.6078027042607917,0.5525295535353988
1131496,Heart,50,337503,Paolo Pavan,135655,THE SWING OF THINGS,2014-06-12,,instrumental,neutral,acoustic,medium,"jazz, funk","saxophone, piano","acoustic, instrumental, pianoinstrumental",8312,166190,70,25,0,0,7.5,-4.96703553099576,-1.1589566039421149,-0.9486512523582866,-1.2281890216882927,-0.59732943765587,-0.7124850471247809,-0.6851005265238636,-0.04779372804144075
1131497,Street Walk,397,337503,Paolo Pavan,135655,THE SWING OF THINGS,2014-06-12,,instrumental,neutral,electric,medium,"jazz, funk","strings, drums",pianoinstrumental,5740,493358,189,107,1,0,8.3333,1.8739109874003013,-1.4387524761672466,0.17080866243698506,-0.6853974707187045,-0.59732943765587,-0.6266765718263434,-0.6005882408495717,0.38097921319279243
1131652,One Last Time,256,444388,Final Round,135681,None Of Us Will Ever Leave A Legacy,2014-06-13,,vocal,male,,high,rock,"electricguitar, drums","energetic, vocal, voice",56337,317538,179,102,3,0,8.0,0.41765338272023067,0.28734708202254844,-0.28252755269822005,-0.14260591974911638,-0.59732943765587,-0.6338873680699095,-0.6057414290004431,0.20948032766132743
1133831,"""Feel Like Giving Up"" by Mallz, K.Sparks & Persia",250,7349,Cartel,136037,"""Feel Like Giving Up"" by Mallz, K.Sparks & Persia",2014-06-27,en,vocal,male,electric,medium,hiphop,,"urban, acoustic, vocal, voice",366026,273258,337,171,56,14,6.75,0.33899933694227197,1.7017468309848818,-0.4370365484163287,1.9378543957352106,4.064711091690427,-0.5199567874215639,-0.534627432518417,-0.433704811595593
1133992,Give Me Hope,292,444576,Modern Pitch,136061,These Nights,2014-06-28,en,vocal,male,electric,medium,"rock, pop, indie","bass, strings","acoustic, vocal, voice",216675,2088120,773,515,7,0,8.6667,0.8541435992590726,1.305465966296346,1.65517446698708,0.4001856312204716,-0.59732943765587,-0.20556607120207873,-0.1800880877384608,0.5525295535353988
1133998,These Nights,214,444576,Modern Pitch,136061,These Nights,2014-06-28,en,vocal,male,electric,medium,"rock, indie, britpop","electricguitar, drums","happy, uplifting, acoustic, voice, british",141138,2262604,1171,654,48,2,8.3333,-0.1764620338323079,0.9814765422604191,1.7377396326450203,1.8194280428432155,1.2939852114315047,0.08142361929185506,-0.03682945714423429,0.38097921319279243
1135054,The Journey,348,423882,atw,136238,The Journey,2014-07-06,,instrumental,neutral,electric,medium,chillout,,"peaceful, lounge",56539,606958,534,313,3,0,8.0,1.436476651917405,0.29005223914050204,0.38400529064367417,-0.14260591974911638,-0.59732943765587,-0.3779041014233103,-0.38827688903366764,0.20948032766132743
1135319,Serenity,255,448543,TheVicious,136292,The Beginning,2014-07-08,,instrumental,neutral,,high,"electronic, house, dance",,neutral,194221,432412,1169,734,77,7,8.0,0.4046727304059413,1.2227779609387663,0.03515243639937424,2.183474197155638,2.9825306187684837,0.07998146004314183,0.04562155326970903,0.20948032766132743
1135700,Falcon 69,224,370143,The Easton Ellises,136365,Nightwavs,2014-07-11,en,vocal,male,,medium,"pop, alternativepop","electricguitar, synthesizer","vocal, 80s, voice, dancerock",475317,998541,1183,688,159,7,7.7143,-0.025093554476669833,1.899225901075148,0.8961885599073942,2.74609168502342,2.9825306187684837,0.09007657478413447,-0.0017877777183083784,0.062473932232765546
1135703,Surfing On Gasoline,185,7063,Fresh Body Shop,136366,Surfing On Gasoline,2014-07-11,en,vocal,male,electric,high,"pop, indie, rock",synthesizer,"acoustic, vocal, commercial, voice",63960,677141,265,126,52,4,7.5,-0.6588825944582501,0.38326421104159697,0.49657867684703594,1.8808778056744946,2.173396442603052,-0.5718745203752404,-0.5810061258762601,-0.04779372804144075
1136142,No Ska Today,255,426658,Skabrot,136436,No Ska Today,2014-07-13,en,vocal,male,electric,medium,"ska, punk, rock","electricguitar, drums","acoustic, vocal, energetic, voice",70780,356016,363,207,41,1,9.0,0.4046727304059413,0.45984196749369827,-0.16485318694877027,1.698715315542123,0.5959572478189147,-0.501208717188292,-0.49752447783214254,0.7240284390668638
1137935,Apple Victims - Beyonce (He-He),325,340218,Apple Victims,136679,EP - 2 tracks,2014-07-23,,vocal,female,electric,medium,"electronic, dubstep",,"acoustic, vocal, happy, voice",676136,368045,80,34,9,2,0.0,1.209487261533865,2.1655866616300905,-0.13066602011690143,0.5749254811450681,1.2939852114315047,-0.7052742508812146,-0.6758247878522949,-3.9069045635829633
1138682,Middle Of The Night,335,416786,Café Del Chillia,136788,Middle Of The Night,2014-07-27,,vocal,,,medium,electronic,,"vocal, happy, voice",26683,356397,62,35,8,0,8.0,1.3100850374885025,-0.27748315024046616,-0.16375275815842302,0.49241948630185417,-0.59732943765587,-0.7182536841196338,-0.6747941502221206,0.20948032766132743
1138689,Elle avait pas les yeux noirs,264,7805,Löhstana David,136796,Poils de chiens,2014-07-27,,instrumental,male,electric,medium,"folk, african, singersongwriter","bass, drums",,35308,544491,519,304,30,1,9.0,0.5197160283636876,-0.06579702952703771,0.2722670633241619,1.4609068774344105,0.5959572478189147,-0.3887202957886596,-0.3975526277052363,0.7240284390668638
1141571,Upside,204,451022,Chaz Robinson,136930,Chaz Robinson,2014-08-01,en,vocal,male,electric,medium,"rock, pop","electricguitar, drums","energetic, acoustic, vocal, voice, empowering",113509,1279407,506,324,21,3,8.5,-0.33504119949591893,0.8168173156079425,1.1511886655202035,1.192352783034667,1.7892439332936994,-0.3980943309052956,-0.3769398751017505,0.4667543833640956
1141572,Love Will Come Back Again,236,451022,Chaz Robinson,136930,Chaz Robinson,2014-08-01,en,vocal,male,electric,medium,"pop, rock","electricguitar, drums","energetic, love, acoustic, voice",7512436,10690861,1931,1177,238,22,7.125,0.14790811623191483,3.9855470295381172,3.3353681372832398,3.0603347270197174,4.800576815427237,0.6294441338028844,0.5021940234369201,-0.24074926981851688
1143013,I feel good,97,451073,Addict Sound,137054,Happy songs for video and advertising,2014-08-05,,instrumental,neutral,electric,medium,"filmscore, corporate, pop","ukulele, strings","happy, motivational, advertising",119602,319655,1664,1036,11,0,9.3333,-2.792378135024839,0.8563370102522427,-0.2756912689731452,0.717698334245957,-0.59732943765587,0.43691587409966753,0.35687411758234505,0.8955273245983287
1143155,La Linea,184,366613,Dave Imbernon,137071,Pequeños momentos musicales,2014-08-05,,instrumental,neutral,acoustic,medium,"newage, classical, filmscore",piano,"peaceful, acoustic, instrumental",42715,304109,984,660,11,0,8.0,-0.6768316034325739,0.0781385848954192,-0.3269841261340369,0.717698334245957,-0.59732943765587,-0.05341827046283242,-0.030645631363188538,0.20948032766132743
1143621,Rain,334,434459,stellarmusic,137142,Future Sound: Stellar Piano and Instrumental Music,2014-08-08,,instrumental,,,medium,"ambient, newage, pop","guitar, strings","peaceful, spiritual, soft, spa",23762,323413,434,275,0,0,8.0,1.3001609374396839,-0.3651089988106135,-0.26366659106793283,-1.2281890216882927,-0.59732943765587,-0.4500120638589721,-0.42744111898029075,0.20948032766132743
1147535,Slash,245,439311,Other Noises,137599,S.L.A.S.H,2014-08-21,,vocal,male,,medium,rock,"guitar, drums","energetic, vocal, voice, neutral, slash",179145,362891,634,368,75,1,8.6667,0.2720044589436954,1.1617069377600842,-0.14517513948265198,2.1631332436793134,0.5959572478189147,-0.30579613898764857,-0.3315918193740816,0.5525295535353988
114765,01 - Opposites,365,337503,Paolo Pavan,15112,INSIDE,2007-12-06,,instrumental,neutral,electric,high,jazz,"piano, strings",upbeat,8621,561219,832,517,3,0,8.6667,1.5948339448523594,-1.1313717017471954,0.3033989267005696,-0.14260591974911638,-0.59732943765587,-0.16302237336503828,-0.17802681247811222,0.5525295535353988
114772,02 - Urban Slanging,246,337503,Paolo Pavan,15112,INSIDE,2007-12-06,,instrumental,neutral,electric,medium,jazz,piano,"upbeat, neutral",10490,553146,864,531,4,0,8.0,0.2855117111454249,-0.98307876749298,0.2884921313347281,0.032133930175479726,-0.59732943765587,-0.13994782538562653,-0.16359788565567213,0.20948032766132743
114773,03 - Silent,334,337503,Paolo Pavan,15112,INSIDE,2007-12-06,,instrumental,neutral,electric,medium,jazz,"piano, strings",upbeat,13149,570737,937,566,12,0,7.0,1.3001609374396839,-0.812335371416946,0.32070089870419166,0.7803783921909764,-0.59732943765587,-0.08730901280759344,-0.12752556859957193,-0.3050677837442089
114780,04 - Through The Night,338,337503,Paolo Pavan,15112,INSIDE,2007-12-06,,instrumental,neutral,electric,medium,jazz,piano,upbeat,29238,691928,928,568,3,0,8.0,1.3396810821506004,-0.20837124540978838,0.5188036360492467,-0.14260591974911638,-0.59732943765587,-0.09379872942680301,-0.12546429333922335,0.20948032766132743
114781,05 - Blue Night Dance,359,337503,Paolo Pavan,15112,INSIDE,2007-12-06,,instrumental,neutral,electric,medium,jazz,piano,"upbeat, neutral",16957,500492,916,558,5,0,8.0,1.5397990868631901,-0.620116081275001,0.18557894591010146,0.1749067832763688,-0.59732943765587,-0.10245168491908241,-0.13577066964096626,0.20948032766132743
114794,06 - What's Up,306,337503,Paolo Pavan,15112,INSIDE,2007-12-06,,instrumental,neutral,acoustic,medium,jazz,piano,"acoustic, instrumental, upbeat",10614,455622,850,544,2,1,8.0,1.0095500181395627,-0.9741975866089052,0.08894391348329338,-0.3678847676932192,0.5959572478189147,-0.15004294012661917,-0.15019959646340633,0.20948032766132743
1154518,Epic Action Hero,145,375935,Akashic Records,138492,Epic Action Hero,2014-09-15,,vocal,neutral,electric,medium,"filmscore, trailer, production",orchestra,"film, epic, cinematic, voice",195079,509969,2610,1543,12,0,6.1111,-1.46509591277701,1.226109549201414,0.20487787372206226,0.7803783921909764,-0.59732943765587,1.1190571987410276,0.8794073960807108,-0.76244959997259
1155240,Living With The Pain,306,454156,Fallen to Flux,138600,Living with the Pain,2014-09-18,en,vocal,male,electric,medium,rock,"electricguitar, drums","acoustic, vocal, voice, heavyrock",235397,352348,795,451,92,3,8.1667,1.0095500181395627,1.368104437052462,-0.17550799138708215,2.321211131429484,1.7892439332936994,-0.18970231946623314,-0.24604889606961544,0.2952554978326306
1156054,Deerfield Lake,145,434614,Townhouse Woods,138697,How To Fix Everything,2014-09-22,en,vocal,male,acoustic,medium,"pop, folk, singersongwriter",guitar,"acoustic, vocal, peaceful, voice, neutral",23531,589406,426,245,12,1,9.6667,-1.46509591277701,-0.3724922929569344,0.353815250360734,0.7803783921909764,0.5959572478189147,-0.455780700853825,-0.4583602478855195,1.067077664940935
1156128,Love for my Wife,255,341346,Angus &amp; Friends,138712,COOL STUFF,2014-09-22,,instrumental,neutral,,medium,jazz,"piano, drums","neutral, jazzycool",13245,389745,163,92,0,0,8.0,0.4046727304059413,-0.8068376213133572,-0.0717276053364184,-1.2281890216882927,-0.59732943765587,-0.6454246420596155,-0.6160478053021861,0.20948032766132743
1157358,You and Me,194,440692,JekK,138887,Dear Dreams,2014-09-28,en,vocal,male,electric,medium,"pop, electronic",piano,"energetic, love, acoustic, voice",2042418,3965439,3375,2277,74,2,9.8182,-0.5015525502129189,3.0011445397042094,2.3150113326221726,2.1527611360343255,1.2939852114315047,1.67068311137384,1.6358954166286406,1.145031703818873
1157360,Love You Don't Go (Dubstep version),199,440692,JekK,138887,Dear Dreams,2014-09-28,en,vocal,male,electric,medium,"dubstep, electronic",,"happy, love, energetic, voice",93125,1259302,832,537,27,0,9.7647,-0.41725607047498153,0.6672116279707674,1.1348930835862554,1.3812026125166377,-0.59732943765587,-0.16302237336503828,-0.1574140598746264,1.117503379858677
1157361,So Hard,218,440692,JekK,138887,Dear Dreams,2014-09-28,en,vocal,male,electric,medium,"pop, electronic, funk",piano,"happy, energetic, acoustic, voice",301324,1511901,1233,727,33,1,8.0,-0.11508641387845568,1.5547259356648782,1.3229719920387388,1.5332428244141267,0.5959572478189147,0.12613055600196535,0.03840708985848899,0.20948032766132743
1157362,First,204,440692,JekK,138887,Dear Dreams,2014-09-28,en,vocal,male,electric,medium,"dance, edm","synthesizer, piano","happy, energetic, advertising, voice",3639776,6961521,6308,3986,220,12,9.8667,-0.33504119949591893,3.437849508514961,2.894012782912757,2.999018687323807,3.818356008403961,3.7856096496117995,3.3972551265965047,1.169987287222042
1157594,Paradise (Featuring Scolla),229,454720,Kidd Young,138911,Midnight Highs,2014-09-29,,vocal,male,,medium,"hiphop, rap","piano, drummachine","vocal, voice",231875,439335,442,252,22,1,8.0,0.048085942975517056,1.3567104446219098,0.051493562680223794,1.2271621883469173,0.5959572478189147,-0.4442434268641191,-0.4511457844742994,0.20948032766132743
1159159,Live By The Code Feat. Golden,147,450911,Skulastic,139141,Ups And Downs,2014-10-08,en,vocal,male,,medium,hiphop,,"vocal, voice, neutral",118740,314188,228,138,6,0,9.0,-1.419795443891511,0.8508699368740081,-0.29343916014913335,0.2956195105774615,-0.59732943765587,-0.5985544664764353,-0.5686384743141687,0.7240284390668638
1159406,Spark,224,444388,Final Round,139192,It Ends with Us Both Right Here EP,2014-10-10,,vocal,male,,veryhigh,"rock, poppunk","electricguitar, drums","energetic, vocal, fast, voice",130469,335578,617,338,53,4,8.6667,-0.025093554476669833,0.922067432592418,-0.22567822337171903,1.8955152912665156,2.173396442603052,-0.31805449260171104,-0.36251094827931035,0.5525295535353988
1159408,Cover,178,444388,Final Round,139192,It Ends with Us Both Right Here EP,2014-10-10,,vocal,male,,medium,"poprock, rock","strings, guitar","energetic, vocal, voice",11039,355509,85,53,2,0,8.0,-0.786606373837018,-0.9445262931612878,-0.16631936471810693,-0.3678847676932192,-0.59732943765587,-0.7016688527594316,-0.6562426728789834,0.20948032766132743
1160194,Hey There Girl,188,455059,ken roberts,139317,Every Day,2014-10-13,en,vocal,male,,medium,,,"vocal, happy, voice",3245,201445,35,17,1,0,8.0,-0.6056089283119829,-1.8697301342506927,-0.7507228620804854,-0.6853974707187045,-0.59732943765587,-0.7377228339772625,-0.693345627565258,0.20948032766132743
1160219,Turn It Up,241,455059,ken roberts,139322,California,2014-10-13,,vocal,male,,medium,,,,8077,154167,37,14,0,0,8.0,0.21742072663794498,-1.180630757141307,-1.0259104019408,-1.2281890216882927,-0.59732943765587,-0.7362806747285492,-0.6964375404557808,0.20948032766132743
1160272,Infinity,116,443553,Marco Margna,139335,World Colors,2014-10-14,,instrumental,neutral,acoustic,medium,"chillout, filmscore, folk","guitar, strings","advertising, film, acoustic",340304,453337,2048,1254,16,0,6.0,-2.2023633735720987,1.64667393569391,0.08377127827342602,0.9904512734445385,-0.59732943765587,0.7138104498526087,0.5815531209603406,-0.8196158951497453
1161920,Born,243,455470,Cherry Daikiri,139583,Electric Future,2014-10-22,,vocal,,,medium,rock,,"vocal, voice",75508,1309325,185,100,9,0,8.6667,0.2448244459538079,0.5087144136170747,1.1749699029479836,0.5749254811450681,-0.59732943765587,-0.6295608903237698,-0.6078027042607917,0.5525295535353988
1161940,In Tune (J. Glaze Remix),346,357359,Kellee Maize,139585,The Remixes (2015),2014-10-23,en,vocal,female,electric,medium,"pop, dance, electronic",,"happy, love, acoustic, voice, electopop",2892566,6872741,2989,1905,135,9,7.4444,1.4173413515391837,3.2641780089289165,2.8808078856772124,2.618825926353303,3.3666831280778373,1.3923463763721857,1.2524982182038042,-0.07640260303558861
1162014,It Could Be You,193,4777,STEEP,139601,NEW HORIZONS,2014-10-23,en,vocal,male,electric,veryhigh,"rock, indie","guitar, electricguitar","happy, acoustic, vocal, voice",391137,1189253,1278,801,23,1,7.25,-0.5186710100369534,1.751898194519205,1.0760113990722828,1.2604898852155453,0.5959572478189147,0.15857913909801313,0.11467427449138655,-0.17643075589282484
1162015,The Search,174,4777,STEEP,139601,NEW HORIZONS,2014-10-23,en,vocal,male,electric,medium,"rock, pop",,"acoustic, energetic, vocal, voice",32745,403585,427,256,6,0,7.0,-0.8618532622909717,-0.12275362024562843,-0.03582754621910652,0.2956195105774615,-0.59732943765587,-0.4550596212294684,-0.4470232339536023,-0.3050677837442089
1162034,"My name is Nova, Bossa Nova",402,454458,Giorgio Ghiglieri,139615,Generi di prima necessità,2014-10-24,,instrumental,neutral,electric,medium,jazz,"drums, acousticbass",jazzsamba,25596,586537,178,94,1,0,8.0,1.915478732063232,-0.30891704660120667,0.3487951270815394,-0.6853974707187045,-0.59732943765587,-0.6346084476942662,-0.6139865300418375,0.20948032766132743
1163315,Gipsy,312,422656,Carl-Friedrich von Steegen,139821,Sax Pack,2014-10-30,,instrumental,,,medium,jazz,"saxophone, wind","peaceful, soft, romantic",15441,368545,287,151,7,0,9.0,1.0739946061431973,-0.6908978474766186,-0.12926928820611394,0.4001856312204716,-0.59732943765587,-0.5560107686393948,-0.5552401851219029,0.7240284390668638
1163581,Brandy in the night,404,454458,Giorgio Ghiglieri,139829,Insonnia in una notte di fine estate,2014-10-30,,instrumental,,,medium,"jazz, bebop","piano, strings",groovy,25628,524952,145,76,0,0,8.0,1.931961602861499,-0.30797274754230786,0.2346692843575203,-1.2281890216882927,-0.59732943765587,-0.6584040752980346,-0.6325380073849747,0.20948032766132743
1165004,Eye Of The Storm,294,444576,Modern Pitch,140048,Eye Of The Storm,2014-11-06,en,vocal,male,electric,medium,"indie, rock, indierock","drums, bass","acoustic, vocal, voice",59903,799053,594,370,40,2,7.6667,0.8767935716504645,0.3337349621762464,0.6668975154707433,1.6798449402985831,1.2939852114315047,-0.33463932396191326,-0.32953054411373306,0.03798144212986197
1165005,"Boys, Girls, Toys & Words",357,444576,Modern Pitch,140048,Eye Of The Storm,2014-11-06,en,vocal,male,electric,medium,"rock, pop, indie","drums, bass","acoustic, vocal, energetic, voice",1976190,4505973,2273,1463,43,1,7.8,1.521250107961779,2.9762298736967225,2.4464815912933426,1.735144334004255,0.5959572478189147,0.8760533653328476,0.7969563856667675,0.10657070538022007
1165006,All Your Body Moving,237,444576,Modern Pitch,140048,Eye Of The Storm,2014-11-06,en,vocal,male,electric,medium,"indie, indierock, rock","drums, bass","acoustic, vocal, voice",17300,651097,240,136,8,1,8.0,0.1619272236860852,-0.6049810292885064,0.4562274465334466,0.49241948630185417,0.5959572478189147,-0.5899015109841559,-0.5706997495745172,0.20948032766132743
1165007,Our World,254,444576,Modern Pitch,140048,Eye Of The Storm,2014-11-06,en,vocal,male,electric,medium,"pop, indie, indierock","bass, drums","acoustic, vocal, voice",16734,1276064,216,121,5,1,8.0,0.39164127306076985,-0.6301211825700689,1.1484969118755415,0.1749067832763688,0.5959572478189147,-0.6072074219687147,-0.5861593140271316,0.20948032766132743
1165189,Amanda dibuja el día,221,456326,Francesca Ancarola,140062,Templanza,2014-11-06,,vocal,female,,medium,jazz,,"vocal, voice, fusionjazz",11090,177924,100,60,0,0,8.0,-0.06978594499295664,-0.9410427606033075,-0.8784605466823223,-1.2281890216882927,-0.59732943765587,-0.6908526583940823,-0.6490282094677634,0.20948032766132743
1165190,Tus besos al amanecer,282,456326,Francesca Ancarola,140062,Templanza,2014-11-06,,vocal,female,,medium,jazz,,"vocal, voice, fusionjazz",18103,201876,133,70,9,1,8.6667,0.7385231937711262,-0.5706904045503548,-0.7485240180302479,0.5749254811450681,0.5959572478189147,-0.667057030790314,-0.6387218331660205,0.5525295535353988
1165391,Nomad,405,358362,The Mind Orchestra,140112,Devoured by the Comfort Zone,2014-11-08,en,vocal,female,electric,medium,"world, rock, folk","drums, percussion","acoustic, energetic, vocal, voice, neutral, journey",128788,1103758,571,299,41,4,9.0,1.940172539455298,0.9122659917012808,0.9992565978700644,1.698715315542123,2.173396442603052,-0.3512241553221155,-0.40270581585610776,0.7240284390668638
1165399,Spirit Walk,315,358362,The Mind Orchestra,140112,Devoured by the Comfort Zone,2014-11-08,en,vocal,male,electric,medium,"folk, blues, world",slideguitar,"acoustic, vocal, love, voice, spirit",20169,377730,219,136,0,0,8.0,1.1057550991321576,-0.4890135932144504,-0.10394303081105127,-1.2281890216882927,-0.59732943765587,-0.6050441830956448,-0.5706997495745172,0.20948032766132743
1165403,Let The Sunshine In,308,358362,The Mind Orchestra,140112,Devoured by the Comfort Zone,2014-11-08,en,vocal,female,electric,medium,"folk, jazz, world",,"happy, acoustic, energetic, voice, groovysong",16417,495035,189,107,0,0,8.0,1.0311704389237817,-0.6445755680193357,0.1742998479097949,-1.2281890216882927,-0.59732943765587,-0.6266765718263434,-0.6005882408495717,0.20948032766132743
1165995,In The Moonlight,200,437812,Ben K Adams,140240,The Man On The Hill,2014-11-12,en,vocal,male,electric,medium,rock,"electricguitar, guitar","acoustic, vocal, sad, voice, girl",95259,998451,501,299,23,0,7.3333,-0.400649885919496,0.6843359873912913,0.8960958266037519,1.2604898852155453,-0.59732943765587,-0.4016997290270787,-0.40270581585610776,-0.13356889821274345
1166695,Pampers,288,456630,Møme,140295,Eclipse,2014-11-13,,instrumental,,,medium,"electronic, chillout, ambient",electricpiano,mome,16242,211524,291,182,22,1,8.0,0.8083761005982124,-0.6526751516567689,-0.7004939092157311,1.2271621883469173,0.5959572478189147,-0.5531264501419684,-0.5232904185864998,0.20948032766132743
1166698,Karoussel,246,456630,Møme,140295,Eclipse,2014-11-13,,vocal,male,,medium,"electronic, chillout, ambient",electricpiano,"vocal, voice, mome",14154,266444,230,137,6,1,8.0,0.2855117111454249,-0.7566719267893242,-0.4630165726557451,0.2956195105774615,0.5959572478189147,-0.597112307227722,-0.569669111944343,0.20948032766132743
1166701,Smile,284,456630,Møme,140295,Eclipse,2014-11-13,,vocal,female,,medium,"electronic, chillout, ambient",electricpiano,"vocal, voice, mome",247705,393260,643,365,78,10,8.8,0.761970706881674,1.4066248390570957,-0.062490570441819826,2.193449907586988,3.5307642521745004,-0.299306422368439,-0.3346837322646045,0.6211188167857569
1166943,Coffee break,192,454124,Andrea Torti,140323,Keep calm and listen,2014-11-14,,instrumental,,,medium,jazz,"piano, drums","peaceful, coffee",30143,456521,549,348,1,0,8.5,-0.535877937746404,-0.1853319051571697,0.09097190406010108,-0.6853974707187045,-0.59732943765587,-0.36708790705796107,-0.35220457197756744,0.4667543833640956
1167098,Chill-Out,212,456653,Prysm,140342,Beginning,2014-11-15,en,vocal,female,electric,medium,"dance, electronic, house",synthesizer,"acoustic, vocal, voice",200038,822734,868,564,61,2,6.8,-0.20757939211472057,1.2450826784943951,0.6969448905290507,2.0036984284039985,1.2939852114315047,-0.13706350688820004,-0.1295868438599205,-0.4079774060253163
1167458,Confidence,205,375935,Akashic Records,140399,Confidence,2014-11-17,,instrumental,,,medium,"newage, corporate",,"motivational, peaceful, advertising",78214,357002,1332,575,4,0,9.3333,-0.3188390599747727,0.5353266238990169,-0.16200777296116692,0.032133930175479726,-0.59732943765587,0.1975174388132705,-0.11824982992800331,0.8955273245983287
1167648,Winter Is Coming,239,368142,Andrey Avkhimovich,140425,Entrance,2014-11-18,,instrumental,neutral,electric,medium,"ambient, world",percussion,"peaceful, hangdrum",36511,400677,330,201,2,0,9.0,0.18978958796463574,-0.040474635213327295,-0.043267455628315986,-0.3678847676932192,-0.59732943765587,-0.5250043447920603,-0.5037083036131883,0.7240284390668638
1167874,Everybody Else,204,456650,Kara Square and Piero Peluche,140451,Square Meter,2014-11-18,en,vocal,female,,medium,"rock, surfrock, indie",,"vocal, love, fun, voice, lover",18891,343689,246,153,0,0,8.6667,-0.33504119949591893,-0.5384880888967604,-0.20110720080868122,-1.2281890216882927,-0.59732943765587,-0.5855750332380162,-0.5531789098615543,0.5525295535353988
1169699,Anything But You,129,7063,Fresh Body Shop,140739,Anything But You,2014-11-26,en,vocal,male,electric,high,"pop, indie, rock","electricguitar, strings","acoustic, vocal, commercial, voice, neutral",15343,897190,77,34,1,0,6.6667,-1.8515620491114733,-0.6957098322541703,0.7860764361472518,-0.6853974707187045,-0.59732943765587,-0.7074374897542846,-0.6758247878522949,-0.47656666927567437
1169718,"Mozart, W.A.: Sonata No. 16 in C Major, K. 545 - II. Andante",298,338649,OnClassical,140751,Classical Music - The Piano Favourites of Alessandro Deljavan,2014-11-26,,instrumental,neutral,acoustic,medium,classical,"piano, strings","acoustic, instrumental, sad, alessandrodeljavan",365511,719615,1205,696,22,1,9.0,0.9216364461378224,1.7006826394899432,0.559168812972352,1.2271621883469173,0.5959572478189147,0.10594032651998006,0.006457323323085953,0.7240284390668638
1169887,Dernier Verre,234,457222,SugarLab,140770,Sugar Lab,2014-11-26,,vocal,male,,medium,"pop, frenchpop",cajon,"vocal, energetic, voice, sugar",52939,267363,108,59,9,0,8.0,0.11969156514366926,0.24032729740034872,-0.4594741528208113,0.5749254811450681,-0.59732943765587,-0.6850840213992294,-0.6500588470979377,0.20948032766132743
1169939,Been Waiting (feat. Rebekka Salomea),179,457223,Jaief &amp; Asong,140778,EARWORMS,2014-11-27,en,vocal,female,electric,medium,hiphop,"piano, conga","energetic, acoustic, vocal, voice",26061,369578,247,144,10,1,8.0,-0.768057394935607,-0.2953098501467227,-0.1263896317971167,0.6495612320650788,0.5959572478189147,-0.5848539536136595,-0.5624546485331229,0.20948032766132743
1169942,Glow,224,457223,Jaief &amp; Asong,140778,EARWORMS,2014-11-27,en,vocal,male,electric,medium,"pop, hiphop, electronic","piano, drums","happy, acoustic, vocal, voice",100142,1534688,497,298,8,0,8.0,-0.025093554476669833,0.7221189396948056,1.3383624335404047,0.49241948630185417,-0.59732943765587,-0.40458404752450516,-0.403736453486282,0.20948032766132743
1169943,Earworm,210,457223,Jaief &amp; Asong,140778,EARWORMS,2014-11-27,en,vocal,male,electric,medium,hiphop,"guitar, strings","energetic, acoustic, vocal, voice",236124,498703,592,356,30,1,8.0,-0.23899031471512344,1.370435112711609,0.18189486070984015,1.4609068774344105,0.5959572478189147,-0.3360814832106265,-0.34395947093617313,0.20948032766132743
1170916,Never Wanted,298,457443,Publisher,140941,Empty Hands,2014-12-01,,vocal,male,,medium,"rock, indie","strings, guitar","vocal, cinematic, voice, soaring",82509,252863,94,50,10,0,8.0,0.9216364461378224,0.5757314376896231,-0.5168404426138417,0.6495612320650788,-0.59732943765587,-0.695179136140222,-0.6593345857695063,0.20948032766132743
117106,Les bambous,243,337565,H-il,15743,"Sentir venir la crise ""Unplugged""",2007-12-15,fr,vocal,male,electric,medium,"pop, chansonfrancaise",,"acoustic, vocal, happy, voice",6646,204308,138,78,1,0,8.0,0.2448244459538079,-1.328000092339354,-0.736203930537762,-0.6853974707187045,-0.59732943765587,-0.6634516326685309,-0.6304767321246262,0.20948032766132743
