,uid,entropy,n_items,entropy_norm
1765,255900,5.810226817568611,401,0.9693467146950726
1766,256000,6.356017638574915,709,0.9683360050937899
1767,256100,6.973043000001864,1365,0.9659412961824829
1768,256200,7.067224452705162,1328,0.9827287634166894
1769,256300,5.565945080100617,379,0.9374166131966094
1770,256400,5.3014460988549015,348,0.9058890421472913
1771,256500,6.274803120513049,864,0.9280094047738684
1772,256600,5.694944768209281,377,0.9599982111762959
1773,256700,5.425967405555717,508,0.8708744984169009
1774,256800,4.916138023720461,163,0.965131353112257
1775,257000,6.15329427094281,806,0.919488534170374
1776,257100,5.8407294338102185,1012,0.844074608110747
1777,257300,6.214867317078541,1041,0.8944910202414137
1778,257400,6.208134783579418,748,0.9381527472699973
1779,257500,5.88489855038985,363,0.9983875747650379
1780,257600,6.481935463958914,795,0.9705905077452619
1781,257800,4.997143612218592,218,0.928061694540796
1782,257900,6.588165629317898,1051,0.946916007025023
1783,258000,6.627542021968846,827,0.9865636651923346
1784,258200,5.7273127403586095,345,0.9801093876630789
1785,258400,5.5339581332325505,279,0.982729534537705
1786,258600,6.421588705171613,739,0.9721875957791445
1787,258700,6.130697882216426,568,0.9666635936863918
1788,258800,4.92589444541392,242,0.8974221773259204
1789,258900,7.013564125978933,1570,0.9530813009385505
1790,259100,5.8624662025693155,398,0.9792889339786445
1791,259200,5.734417143999134,393,0.9599263311983559
1792,259300,5.897206030525624,383,0.9914544956868145
1793,259400,5.371789855125272,241,0.979396305873176
1794,259500,5.58082604593292,366,0.9454807254166665
1795,259600,6.482854824954032,927,0.9489020618683158
1796,259700,4.922274984040737,302,0.8619801932611945
1797,259800,4.82502861010693,179,0.9301464727520695
1798,259900,7.422202285017686,2027,0.9747698994026887
1799,260000,4.690384295995539,159,0.9253251016148822
1800,260200,4.534373842574998,224,0.8378917983781802
1801,260300,5.300231763176585,212,0.9894793981454396
1802,260400,5.208580124063221,410,0.8657653026345434
1803,260900,5.951067036708017,499,0.9579018764408137
1804,261000,6.364015842324669,791,0.9536537815429743
1805,261100,6.162964364244017,525,0.9839649509520332
1806,261300,7.23889595179393,1919,0.9575817156564326
1807,261800,5.578726764325383,523,0.89122999618294
1808,261900,5.387779341467726,274,0.9598532653007004
1809,262000,4.266968829212663,105,0.9168468375688329
1810,262100,5.94069258772738,467,0.9665431737675068
1811,262200,5.999700939729582,433,0.9882984916404416
1812,262300,6.264749976849614,592,0.9813963288789549
1813,262400,5.411412873512809,417,0.8969559980694861
1814,262500,6.364331096450305,890,0.9371408562334653
1815,262700,5.392647218658301,241,0.9831990653528704
1816,262800,6.224447547076334,709,0.948291369594615
1817,262900,6.138792115566105,729,0.931294897949303
1818,263000,4.535367105244871,197,0.858450163595763
1819,263100,7.413757453593128,2132,0.9672453534793924
1820,263200,6.702470543370618,1297,0.9350793765598542
1821,263400,4.8306706789044025,272,0.8617269432233523
1822,263500,6.395326710909028,873,0.9443868238518875
1823,263600,5.2591786106862894,311,0.9162662645070118
1824,263700,6.457695521114902,756,0.9742992167072407
1825,263800,4.362987505295032,119,0.9129262952890206
1826,264000,5.992320549057109,573,0.9435409195423039
1827,264100,5.473959159913644,251,0.9906806229669507
1828,264200,6.473635580301397,973,0.9408828784809092
1829,264300,6.350114725314336,1054,0.912327224509836
1830,264500,6.4205067576937,894,0.9447888078305989
1831,264600,5.393829734854174,308,0.9413151496735549
1832,264700,6.274070436333064,538,0.997807182891155
1833,264800,5.1502500541464915,296,0.9050834302273921
1834,265100,6.585842309912678,1474,0.9026975684070321
1835,265200,4.496495134322701,186,0.8604502696124141
1836,265300,5.3237558018459,216,0.990414895391351
1837,265400,6.5303898953064365,1262,0.9145624032379651
1838,265500,5.449340057581001,279,0.9677029152362052
1839,265600,6.747955115244743,1129,0.9600044178793882
1840,265700,7.158769288337216,1806,0.9546464390361736
1841,265800,5.1000664955071375,269,0.9115870595401645
1842,265900,6.871933112245916,1316,0.9567803144702877
1843,266100,5.750963361358206,388,0.9647640009867292
1844,266300,6.255564655794128,984,0.9077051989240759
1845,266500,6.245497030177315,574,0.9831357443573964
1846,266600,6.054372212687289,460,0.9874651055661245
1847,266700,5.537334267018537,254,1.0
1848,266800,5.7888785732742445,389,0.9707053834152225
1849,266900,5.068444144783442,247,0.9199649462149884
1850,267100,5.47994116773549,294,0.9641707149473957
1851,267200,5.151205831366735,600,0.8052622287578806
1852,267300,5.752572638825633,315,1.0
1853,267500,6.713331000980389,1228,0.9437926163126565
1854,268000,6.700606550304855,1153,0.9504241282389989
1855,268100,6.071702696781277,622,0.9438456769765929
1856,268200,6.8587901126552895,1569,0.9321295882033208
1857,268300,6.120231283826392,480,0.9913254493799685
1858,268400,4.788549972788372,341,0.8210985031747198
1859,268500,4.7400891162908465,203,0.8921335131723428
1860,268600,6.026437327980481,415,0.9996945741236012
1861,268700,5.019632071078511,215,0.9346435274150247
1862,268900,5.305331855398661,234,0.97250587879478
1863,269000,5.946219864113637,597,0.9302717414240053
1864,269100,6.893891852287686,1675,0.928649328695677
1865,269200,6.865525534605501,1148,0.9744171504294504
1866,269300,5.2459511983914,254,0.9473784578325581
1867,269400,5.803096846658383,496,0.9349916790143175
1868,269600,6.006338514026914,574,0.9454885747792436
1869,269700,5.7290956287440284,547,0.9087385445247935
1870,269800,6.7096257363878085,1054,0.9639785248565632
1871,269900,6.933349873786906,1108,0.9890216020375302
1872,270100,5.662692221397809,418,0.9382337241370649
1873,270300,6.226379174750718,769,0.9369893058384908
1874,270400,6.280329463540637,549,0.9955978844930251
1875,270600,4.602892617545841,274,0.8200227271327512
1876,270700,3.8957078607173057,200,0.7352726519014545
1877,270800,5.635627376473196,393,0.9433891842277436
1878,270900,5.693652124695237,362,0.9663944257304061
1879,271100,6.7336954715755795,1006,0.973958819961981
1880,271200,4.8940871900971,155,0.9703895818099567
1881,271300,5.839387886772169,349,0.997321290730728
1882,271600,5.269504091049658,341,0.9035682923268005
1883,271800,6.711865129464172,1003,0.9712208319182615
1884,272100,5.717162914412995,436,0.9406876360104078
1885,272200,5.872117789475417,355,1.0000000000000002
1886,272300,5.956076623011331,465,0.969723274168461
1887,272500,6.380958133797632,849,0.9461598656710021
1888,272600,6.490511653038281,810,0.9691620817528052
1889,272700,5.539391917607258,274,0.986863619111615
1890,272800,5.46345614370094,387,0.9169296290833615
1891,272900,5.683680977066951,432,0.9365989406012499
1892,273000,5.294330934453388,234,0.9704893300504167
1893,273100,5.366673126994269,230,0.9868692275576492
1894,273200,6.6022493159914735,929,0.9660732025661904
1895,273300,6.468876183834542,746,0.9779507986900129
1896,273400,6.001635106212515,508,0.9632698783727364
1897,273500,6.229623209200323,563,0.9836330582217139
1898,273600,6.930409535987103,1207,0.976678949364907
1899,273700,7.006206157750856,1525,0.955858856711795
1900,273800,6.011690611743133,801,0.8991647686569313
1901,273900,5.7211780521068025,715,0.8705009279411877
1902,274000,6.12768399768424,729,0.9296097238442916
1903,274100,5.893865551166245,551,0.9337948645464794
1904,274200,6.264773121216112,631,0.971688524599769
1905,274300,7.5341304842154315,2433,0.9663006424343448
1906,274400,6.6271209622076075,795,0.9923302592818164
1907,274500,7.061180002359906,1631,0.9546071470413987
1908,274600,5.1116180269449885,301,0.8956578355455885
1909,274700,6.014640441371739,617,0.9361498917709782
1910,274800,5.054801508233737,333,0.8702957127780033
1911,274900,6.0865545342732155,454,0.9948443670070768
1912,275200,5.74355436437232,429,0.9475534415557773
1913,275300,4.729661626755374,239,0.8636342745469847
1914,275500,5.92856801407634,376,0.9998277908824944
1915,275600,5.996852637832928,551,0.9501116284443125
1916,275700,5.584379391105028,501,0.8983003427111931
1917,275900,6.6771864775697205,897,0.9820755429927924
1918,276100,6.450913984108096,731,0.9782392359051252
1919,276200,6.588961672833765,875,0.9726518909572884
1920,276300,5.62922011072363,381,0.9472337454776714
1921,276500,5.0708995285327125,319,0.8795718022396937
1922,276600,5.439721630291225,242,0.9910335845803223
1923,276700,4.943147888778254,245,0.8985486046270841
1924,276800,4.690028422343681,170,0.9132033664929793
1925,277000,5.862128496339988,665,0.9018954712935451
1926,277100,5.845648234514792,460,0.9534223282310318
1927,277400,5.67274157101358,386,0.9524675069365285
1928,277500,4.827235094636402,173,0.9367284979158735
1929,277600,6.109023369391561,908,0.8969026847111988
1930,277700,4.98135246533179,168,0.9721677368059723
1931,277800,5.791537574661336,465,0.9429342728184669
1932,277900,6.38032716734879,639,0.987681352318637
1933,278000,5.2857668016991255,212,0.9867789914431606
1934,278100,4.655405808649382,148,0.9316005712006168
1935,278400,6.567538188740042,838,0.9757124540000373
1936,278500,6.795158009625738,1078,0.9731192279550793
1937,278600,5.9681068395075,1052,0.8576778187010702
1938,278700,5.024667997106997,219,0.9323809830377018
1939,278900,6.863712927280234,1120,0.9775859343358759
1940,279000,6.283076425512102,658,0.968235167791023
1941,279100,5.077382307522858,293,0.8938781718468728
1942,279300,5.5529014577707,333,0.95605461941575
1943,279400,5.118082498410809,204,0.9623856746999028
1944,279600,4.754183851066559,159,0.9379115606454306
1945,279800,6.554387802105104,856,0.9706939202648298
1946,279900,6.2715626509885425,671,0.963555861178769
1947,280000,5.704900520775677,481,0.9237407915792175
1948,280200,5.341602573615245,235,0.9783897623320936
1949,280300,6.541540392451399,763,0.985578737728457
1950,280400,6.559114465718986,904,0.9636078882607808
1951,280700,4.568754580581373,159,0.9013298334934428
1952,280900,6.805673898668968,1075,0.9750143059505512
1953,281000,5.882483514339157,449,0.9632325967119293
1954,281100,6.59217899368194,845,0.9781643740605162
1955,281200,4.36426822083223,139,0.8844444777648885
1956,281300,6.356392957925208,1097,0.9080127519614678
1957,281400,6.8059060570375625,1206,0.9592451449524224
1958,281900,6.860986647730963,1107,0.9788252780794287
1959,282100,4.376819428963515,116,0.920739746802793
1960,282300,5.534520845673954,563,0.8738791227665467
1961,282400,4.1890672469501915,109,0.8929346857474385
1962,282500,6.89570902081509,1234,0.9687683791010783
1963,282600,3.9844705114818524,82,0.9041807040363331
1964,282700,5.851484529729301,527,0.933667988507434
1965,282900,6.724739526912522,1598,0.911642665031767
1966,283000,6.158992347136836,657,0.9493360542203858
1967,283200,6.914731874438204,1200,0.9752689617617248
1968,283300,6.674120817538935,1036,0.9612563931760174
1969,283400,6.5446917761676895,766,0.9854709009470417
1970,283500,5.594711379601838,269,0.9999999999999999
1971,283600,6.553870762501866,939,0.9574941475646542
1972,283700,5.348885984323067,351,0.9126567290420502
1973,283800,4.63620590687087,416,0.7687693366159883
1974,283900,7.387374189012725,1974,0.9735835715108493
1975,284000,6.510092670103285,804,0.9731663150732027
1976,284100,6.907621077174517,1222,0.9717760028196498
1977,284300,7.0279559950269554,1599,0.9526675628503878
1978,284500,5.280205653606095,626,0.8199904259447875
1979,284800,6.231657595841785,683,0.9548245620240334
1980,284900,5.964577331740768,517,0.9546313064008923
1981,285100,5.8727132096536065,578,0.9234444525572579
1982,285200,6.6085900511875995,1237,0.9281148346317459
1983,285300,5.44522379424502,268,0.9739288989987028
1984,285400,6.685340597580276,1012,0.9661338209443915
1985,285500,5.072808212583364,178,0.9789695311177985
1986,285800,4.705598070051126,223,0.8702512642353982
1987,285900,5.961469324573022,490,0.9623957342433299
1988,286000,5.907434507744463,442,0.9698134920250492
1989,286100,6.469261034730742,807,0.9665244586032217
1990,286200,4.199302216558196,150,0.838077802530548
1991,286300,6.037517991143849,486,0.97596417421453
1992,286600,6.349343005179499,621,0.9872517717235401
1993,286800,6.760630868197812,1285,0.9444181949941077
1994,286900,7.771846314149492,2853,0.9768379700209385
1995,287000,6.338147610418278,807,0.9469357713066526
1996,287100,5.095651346004291,278,0.9054716447786095
1997,287200,7.020348938385927,1524,0.9578740825303211
1998,287300,6.683017019479404,915,0.9800691363483273
1999,287400,6.871691502343632,1454,0.943644877130057
2000,287600,5.583494046298267,329,0.9633261582945692
2001,287700,5.943795038434933,724,0.90265502492729
2002,287900,4.849831297371183,226,0.8947145065980164
2003,288000,6.258528957102531,866,0.9252861398010821
2004,288100,6.181995143833651,524,0.98730389745842
2005,288300,6.810546350001287,1222,0.958119363392955
2006,288400,6.229700393366231,572,0.9811882212413797
2007,288500,6.9745149465285765,1539,0.9503503554400544
2008,288600,5.381473521478262,332,0.9270195353412599
2009,288700,5.003183628696612,293,0.8808154211289706
2010,288800,6.0354379415362445,778,0.9066675519287869
2011,288900,5.7401628141334315,386,0.9637877023914139
2012,289000,4.916222194826478,196,0.9314352779792021
2013,289300,4.214909011878723,107,0.902003724338019
2014,289600,5.49378669733541,506,0.8823182114117529
2015,289700,6.795827674846851,1109,0.9692797405852801
2016,289800,5.5431874607390625,424,0.9162697004353437
2017,289900,4.739527460777883,187,0.9060273467668338
2018,290200,5.377209654919718,363,0.9122568996576501
2019,290300,6.599789082353006,855,0.9775870075009279
2020,290400,3.646147886083245,84,0.8229064869111921
2021,290500,7.047199935475957,1591,0.9559260864228065
2022,290600,6.391270897516481,680,0.979941729640772
2023,290700,5.29507555465006,255,0.9555718675890325
2024,290900,6.865477948810495,1225,0.9655141817443319
2025,291000,3.346408533031146,125,0.6930801756268778
2026,291200,5.513973844137329,301,0.9661586316625959
2027,291400,6.580469558586224,1331,0.9147563189038892
2028,291500,4.08321101501917,118,0.8558962363764521
2029,291600,5.74538975021335,429,0.9478562377095037
2030,291700,5.502016810465557,323,0.9522928176814635
2031,291900,6.65424481655592,1674,0.8964395242154788
2032,292000,6.172145744774967,585,0.9686945615584621
2033,292100,6.850891081225393,1496,0.9371238733965299
2034,292400,6.5973459171897435,809,0.9852963027880176
2035,292500,6.421162966257645,640,0.9937622210624557
2036,292600,6.923119981435553,1178,0.9790070221816144
2037,292700,6.887107575650603,1416,0.9492138290768087
2038,292800,5.75517745165267,587,0.9027694188346483
2039,292900,6.636786588582614,1472,0.9098496439483161
2040,293000,5.56988803379469,823,0.8297220877491962
2041,293300,7.2677763753170055,2168,0.9461328209748446
2042,293400,6.0366328820407675,681,0.9253583546447108
2043,293500,6.614759932610811,985,0.959684294784543
2044,293600,6.530828008011003,1050,0.9388033272233323
2045,293700,6.149966829593719,800,0.9200185560724062
2046,293800,5.711557854665298,378,0.9623689431364876
2047,293900,6.251657544527128,669,0.9609383721850596
2048,294300,5.458940497030381,271,0.9744421122744347
2049,294500,5.825032370854912,623,0.9052747313034579
2050,294600,6.13608540244554,560,0.969681842938609
2051,294700,6.964962959924528,1228,0.9791682569365266
2052,294800,5.188997822951311,200,0.9793671205339765
2053,294900,5.390474176327336,482,0.8725352765926924
2054,295100,5.526920833619641,273,0.9852836479833667
2055,295200,6.836493233714272,1393,0.9443694182968487
2056,295300,5.995738818043137,408,0.99741679151658
2057,295600,5.811650716469503,597,0.9092187231734745
2058,295700,5.897885494025408,748,0.8912689031718442
2059,295800,5.752679845160786,531,0.9167964977295157
2060,296000,5.653923939847097,354,0.963305149411553
2061,296100,5.655991810819852,286,1.0
2062,296200,7.162321656541831,1813,0.954627691297419
2063,296600,6.272696024730976,881,0.9250321071950749
2064,296700,5.397191143460459,328,0.9316724434496724
2065,296900,6.249552734174476,658,0.9630690971101916
2066,297000,4.678421448587082,170,0.9109433530016272
2067,297100,6.618005311700187,1031,0.9538388526652994
2068,297200,6.308462164620266,774,0.948416747877026
2069,297300,6.742162674537733,1557,0.9172366289557489
2070,297400,5.80709194767301,423,0.9602670012264465
2071,297500,6.039396544164752,791,0.9050092732761709
2072,297600,6.735268888652793,955,0.9815727526918847
2073,297800,6.46268801628832,728,0.9806362363456393
2074,297900,5.458147963022792,284,0.9662193051175021
2075,298100,6.736427668933905,997,0.9756221322628762
2076,298200,6.221797038340359,544,0.9877515748274852
2077,298300,6.560863582809636,802,0.9811211343407272
2078,298400,5.912887129366304,713,0.9000538628501693
2079,298500,6.768315316192881,972,0.9838588828047589
2080,298700,5.617647772963155,276,0.999510160783942
2081,298800,6.319552434003146,931,0.9244167281672018
2082,298900,6.792629238900394,1310,0.9463409232877019
2083,299000,6.792696781096096,979,0.9863741479303021
2084,299200,6.7291353831676926,1330,0.9355202169540051
2085,299300,5.504469038130003,352,0.9387474882521992
2086,299400,5.80919415483933,422,0.960990744102549
2087,299700,6.532911489088683,746,0.987631518514909
2088,300000,6.637564467766897,891,0.9772125867060092
2089,300400,6.187592592851889,593,0.9690531260603664
2090,300900,5.121924178733472,254,0.9249801315482561
2091,301200,5.9777497455555055,467,0.9725723264982832
2092,301300,5.481025734482114,358,0.9320627479103535
2093,301400,6.323689940830983,587,0.9919475013120814
2094,301800,7.369582530244831,2069,0.9652594135872968
2095,302000,5.652037337641074,515,0.9051707661818391
2096,302100,5.770802032834155,507,0.9265139018790965
2097,302200,6.1312445479790725,481,0.9927746630270562
2098,302800,5.702284229502373,853,0.8449381237210842
2099,302900,7.1392610857249,1830,0.9503718551235462
2100,303000,5.401132385594876,268,0.9660427406506618
2101,303100,6.735463284808883,937,0.9843307087282777
2102,303200,3.693808339207802,116,0.777056538470367
2103,303300,6.284278085962688,730,0.9531678503640033
2104,303400,5.722937357033535,852,0.8481458272937091
2105,303500,6.781564284156205,1513,0.9262091615162905
2106,303700,6.588884716554457,960,0.9595090622859875
2107,303800,6.987821667366798,1301,0.9744708327713832
2108,304000,5.268209228782733,210,0.9852446764009346
2109,304200,6.011597713992533,567,0.9481477982577539
2110,304300,6.42314145773666,658,0.9898194810785296
2111,304400,5.752982573025372,328,0.993089773636845
2112,304500,5.850483742140847,867,0.864811535043819
2113,304600,5.98776898862857,594,0.9375109015252377
2114,304700,5.899863318359516,397,0.9859502243366102
2115,304800,5.696893598851267,302,0.9976300513985337
2116,304900,5.744867733461348,446,0.9417323550859563
2117,305200,5.958502984207097,701,0.9093469381390831
2118,305400,5.731866038029919,780,0.8607317993710394
2119,305500,4.78347837311378,315,0.8315372396740931
2120,305700,5.9829462887248805,466,0.973757409850181
2121,305800,6.001414877961152,404,1.0000000000000002
2122,305900,5.245435696575756,253,0.947960686169232
2123,306200,6.535400388487657,719,0.9935448671043288
2124,306400,6.830856386701419,1303,0.9523775835143954
2125,306600,6.145262896408951,638,0.9515238482098067
2126,306700,5.986109162017913,488,0.9670119807397615
2127,306800,5.263353037759696,209,0.985215972928675
2128,306900,6.075332698486932,718,0.9237984962448752
2129,307100,6.389167247970373,751,0.964926117503179
2130,307300,7.132138533540266,1767,0.9538721192814154
2131,307400,6.1191015545316985,584,0.9606274212153963
2132,307500,6.462340511296057,785,0.9694940211543669
2133,307700,5.958113405124999,595,0.9326220766936704
2134,308000,6.100338258342388,553,0.9659528813523928
2135,308200,5.699023875113522,336,0.979700012325288
2136,308400,6.9356284850624945,1530,0.9458075436904605
2137,308500,6.755575952338454,1036,0.9729881659778057
2138,308700,6.613811669362452,1003,0.9570322924801843
2139,308900,6.447111914568508,786,0.9670247033683572
2140,309000,6.525913212968902,873,0.9636703065405652
2141,309100,6.460208741075249,724,0.9810802432625995
2142,309200,4.699574901421598,228,0.8655877195142982
2143,309300,6.389835561151372,892,0.9405854738138884
2144,309400,5.608362982222719,327,0.9686358483798702
2145,309500,5.127378291123611,259,0.9227167431117923
2146,309600,4.8858338266786605,226,0.9013563840717917
2147,309700,5.867338481734853,408,0.9760568465028217
2148,309800,3.7209328044398635,82,0.8443770968050359
2149,310000,5.41299939924167,455,0.8844340444111105
2150,310100,4.924751988119571,280,0.8739903944860119
2151,310200,6.888932419571704,1079,0.9864174687156525
2152,310300,5.942451521503935,487,0.9602776163574275
2153,310400,5.411826834805533,257,0.9752662879387644
2154,310700,6.2582020773522355,913,0.918064332691443
2155,310900,4.892288799588101,194,0.928705491276552
2156,311000,5.860022824722305,406,0.975637407426584
2157,311100,3.7633987154783184,92,0.8322809992886367
2158,311200,5.862703870665332,413,0.9733136679924723
2159,311600,6.511196712671057,1034,0.9380519278414886
2160,311700,5.365229308163297,251,0.9710026249913799
2161,311800,5.955456260893692,539,0.9468562121375868
2162,312000,6.501989418245542,1165,0.9208995372544989
2163,312300,6.292742108515919,964,0.9158286273174301
2164,312500,5.420492545002361,331,0.934226465975903
2165,312600,6.130916696919295,496,0.9878098277216184
2166,312700,6.469342251107762,694,0.9888223121412694
2167,313100,6.283169412960198,537,0.999550002798897
2168,313300,5.725982519038821,401,0.9552918530561572
2169,313400,6.266220061793846,557,0.9910882409282841
2170,313600,6.5853322721529715,900,0.9680902830953519
2171,313700,6.332266534322313,651,0.9774264273786895
2172,314000,5.527937029390747,263,0.9920646481537165
2173,314100,5.538750334953884,256,0.9988409551200066
2174,314200,5.46878287487459,305,0.9560288124921054
2175,314400,5.131593682599435,332,0.8839749136026087
2176,314500,6.168431595064357,878,0.9101140801376582
2177,314600,6.381929996956227,677,0.9791733473088472
2178,314900,4.626446047394316,356,0.7874894631691003
2179,315100,6.3978733141983195,824,0.952891095884123
2180,315200,5.280998755045677,239,0.9643082082018248
2181,315400,6.486923112920751,770,0.976006916600712
2182,315500,6.50440727890306,704,0.9920126814709551
2183,315600,7.135036911308235,1722,0.9575634790753718
2184,315700,5.933815471720106,559,0.9379821796655524
2185,315800,5.477404300252393,258,0.9863936908753332
2186,315900,6.466620019722345,789,0.9693968741663788
2187,316200,4.304502314901953,196,0.8155378563772041
2188,316300,5.279934866934546,233,0.9686108274434884
2189,316400,5.900502932672914,369,0.998258490016233
2190,316500,6.388279659046484,846,0.947742943567435
2191,316600,5.729365579150172,416,0.9500355816781528
2192,316700,6.154790476723636,513,0.9863010272994119
2193,316900,7.285341290203775,1792,0.9725345217550695
2194,317000,5.398706403223557,1035,0.7776699132693521
2195,317100,7.010145516160656,1407,0.9670213203677672
2196,317200,6.617365449201816,997,0.9583786105632874
2197,317300,6.804231605411722,1157,0.9646486012326156
2198,317600,7.195780504486623,1647,0.9715217411108537
2199,317700,6.82369013768016,1047,0.9813057266841136
2200,317800,7.362808803765978,2019,0.9674721180051798
2201,317900,6.648944307707837,985,0.9646438410480294
2202,318000,6.052319868604442,472,0.9830015471506178
2203,318100,6.2626461673744505,531,0.9980691134059789
2204,318200,6.566866650240362,1107,0.9368645364085979
2205,318300,6.854178149881834,1129,0.975116341534865
2206,318600,5.726349137313138,492,0.9238313785085728
2207,318700,5.664699743495964,556,0.8962043029877581
2208,318900,6.316357448401835,761,0.9520281088204051
2209,319200,7.294861041115656,1885,0.9672722845155992
2210,319300,7.681853144342584,2501,0.9817759892783819
2211,319500,6.863163053693835,1065,0.984568757756528
2212,319600,5.743606156161274,359,0.9762521542928901
2213,319700,5.771240401255528,341,0.9896016292742175
2214,319800,4.677724697970067,131,0.9594944343501116
2215,320200,6.100247991520973,903,0.896340975354364
2216,320300,5.708555483544307,329,0.984903140896153
2217,320400,6.801208813402413,1142,0.9660071955389464
2218,320500,5.019813556676601,263,0.9008748731080407
2219,320600,6.290343659832917,654,0.9702667746846805
2220,320700,7.042453561687003,1226,0.9902891883360554
2221,320900,6.420140144723007,1281,0.8972445234125149
2222,321000,5.978213417119992,445,0.9803444727794183
2223,321100,6.5763673364663795,921,0.9635053610356221
2224,321200,5.165055585778829,367,0.8746382895199514
2225,321300,5.9744952919681875,879,0.8813519505550856
2226,321600,6.443832926625779,1214,0.9073679160211456
2227,321800,6.254335643099486,672,0.9606893176833443
2228,322000,5.355381046788219,285,0.9474376466712121
2229,322100,6.075271038382228,867,0.8980393253068039
2230,322300,6.03064861263822,484,0.9755040093490335
2231,322400,5.287184483807911,222,0.9786230252333993
2232,322500,5.2807953939260095,295,0.9285771544691146
2233,322800,6.011581907102643,642,0.9299249425785175
2234,322900,3.890338149369218,109,0.8292580825450708
2235,323300,5.9936202674886285,541,0.9523630957871279
2236,323400,5.867886152553643,480,0.9504518060392536
2237,323800,6.7608320785358265,1140,0.9605114347929098
2238,323900,5.381473793791988,260,0.9677723255681496
2239,324000,5.90570231592358,574,0.9296469142911254
2240,324100,4.51790949449806,188,0.8627823103106502
2241,324300,6.700323357307942,1504,0.9158597663805897
2242,324600,4.664318362501729,160,0.9190460331626753
2243,324700,5.181378108870383,255,0.9350535426883846
2244,324800,5.35804449721257,295,0.9421606673993129
2245,324900,6.364461030436351,653,0.9819309256830282
2246,325000,6.651858445468742,1019,0.9603384779471419
2247,325300,3.9433124179033854,122,0.8208357917637594
2248,325400,6.813988203539261,1332,0.9471190510897477
2249,325500,5.761366372547127,390,0.9656762772471393
2250,325600,6.197330299746726,753,0.9355780908886215
2251,325800,5.036106272685833,190,0.9598023953056105
2252,326000,6.556469632281569,777,0.9851293508955254
2253,326200,6.200608776116888,833,0.9220189973828915
2254,326400,5.900907522950758,490,0.9526188795174135
2255,326600,4.987136913491562,347,0.8526004455401209
2256,326800,6.290336637188074,613,0.9800528171853689
2257,326900,5.0182153525086015,254,0.9062511148005078
2258,327000,5.499442850653782,359,0.9347512319594075
2259,327100,6.4530897452308835,883,0.9513165821176208
2260,327200,5.679088097199591,550,0.9000256178905334
2261,327300,5.429288436910968,239,0.9913858433324358
2262,327500,5.427099896643803,459,0.8854716001078725
2263,327700,5.788468492477356,388,0.9710557469225783
2264,328000,4.290966169680164,91,0.9512524527711392
2265,328100,6.458115710053537,703,0.9851661498585063
2266,328300,5.170989359019991,238,0.9449440035740507
2267,328400,5.230057692693945,284,0.9258420152392796
2268,328500,5.021903656986023,356,0.8548021903668821
2269,328600,3.7549663737660612,138,0.7620809915019138
2270,328700,4.886814398079082,338,0.8392196259125866
2271,328900,3.9863765233198034,124,0.8270007610684952
2272,329000,5.899603020636017,514,0.94511246550324
2273,329100,6.79372124899558,1466,0.9318859143990428
2274,329200,6.117443080981277,959,0.8909904066727613
2275,329300,6.404536035616136,838,0.9514958866560522
2276,329400,5.607221206968442,308,0.9785555957733488
2277,329500,5.742254326365247,425,0.948805307735703
2278,329600,7.053197235464725,1603,0.9557654215827824
2279,329700,6.367994018828977,787,0.9549754119979799
2280,329800,7.237155840359602,1956,0.9549391116437261
2281,329900,6.885572850218839,1165,0.9752278023869294
2282,330100,6.005304021332429,480,0.9727100874999501
2283,330500,6.115280879032462,568,0.9642327031111255
2284,330700,3.0836272638041384,90,0.6852794872939181
2285,330900,5.654606227163043,513,0.9061468382906559
2286,331100,6.8333221901302394,1206,0.9631092583183901
2287,331200,5.115513743814375,475,0.8299939085483103
2288,331300,6.222245952166704,688,0.9523181888037291
2289,331400,4.815555756575401,152,0.9585330973922559
2290,331500,4.923731567534726,247,0.8936984047394809
2291,331600,6.7943936293145,973,0.9875020853713469
2292,331800,5.113400544615599,272,0.9121621641547273
2293,331900,5.634337822023875,781,0.8459236169956716
2294,332000,7.695442537829277,2759,0.9713250245629077
2295,332100,5.583090888995187,312,0.9721552829443423
2296,332200,6.434857468840205,720,0.97805316463577
2297,332500,7.4572384083047165,1894,0.988178824547965
2298,332600,5.7537560572082125,325,0.9948011697840748
2299,332700,6.049877798162278,585,0.949505077085109
2300,332900,6.02006469613588,672,0.9247044251168873
2301,333100,7.06655793644793,1994,0.9300674979403528
2302,333300,6.351855007156467,583,0.9974353487552892
2303,333500,5.804904681102789,472,0.942817036519529
2304,333800,6.734087357672386,1262,0.943089649497606
2305,334100,6.931775708536502,1094,0.990593873295129
2306,334300,5.607756611772501,370,0.948296907336607
2307,334400,7.402845011161668,2047,0.9709756316456865
2308,334500,5.591343823101788,329,0.9646804886240908
2309,334600,6.3088082677273825,1035,0.9087677698989262
2310,334700,6.317438111726634,639,0.9779460604011939
2311,334800,6.463539287486214,918,0.9474277739856402
2312,334900,6.024913788998263,507,0.9673120566897077
2313,335100,6.1985752938138665,764,0.9337217741346744
2314,335300,6.895062648259044,1396,0.952177031030615
2315,335400,6.032656987559788,749,0.9114511091286477
2316,335600,5.30848181067906,229,0.9769513065274118
2317,335800,6.827620050025434,1431,0.9396502948358445
2318,335900,4.998934985452861,233,0.9170610385591568
2319,336000,5.399024727488647,317,0.9375094313952259
